,Word,Root
41712,عِسَفَة,عسف
41713,عسفة,عسف
41714,عِشَاء,عشو
41715,عِشَاءَان,عشو
41716,عشاءان,عشو
41717,عِشَار,عشر
41718,عِشَاش,عشش
41719,عشاش,عشش
41720,عِشَشَة,عشش
41721,عششة,عشش
41722,عِشِّيق,عشق
41723,عِشْر,عشر
41724,عِشْرَة,عشر
41725,عِشْق,عشق
41726,عِشْوَة,عشو
41727,عِصَاب,عصب
41728,عِصَابَة,عصب
41729,عصابة,عصب
41730,عِصَار,عصر
41731,عِصَام,عصم
41732,عصام,عصم
41733,عِصَامِيّ,عصم
41734,عصامي,عصم
41735,عِصِيّ,عصو
41736,عصي,عصو
41737,عِصْل,عصل
41738,عِصْمَة,عصم
41739,عِصْيَان,عصي
41740,عصيان,عصي
41741,عِضَاد,عضد
41742,عِضَادَة,عضد
41743,عضادة,عضد
41744,عِضَاض,عضض
41745,عِضَام,عضم
41746,عضام,عضم
41747,عِضَاه,عضه
41748,عضاه,عضه
41749,عِضَة,عضو
41750,عضة,عضو
41751,عِضُون,عضو
41752,عضون,عضو
41753,عِطَارَة,عطر
41754,عطارة,عطر
41755,عِطَاف,عطف
41756,عِطَان,عطن
41757,عطان,عطن
41758,عِطْر,عطر
41759,عِطْف,عطف
41760,عِظَات,وعظ
41761,عظات,وعظ
41762,عِظَار,عتر
41763,عِظَارَة,عتر
41764,عظارة,عتر
41765,عِظَام,عتم
41766,عِظَامَة,عتم
41767,عِظَامِيّ,عتم
41768,عظامي,عتم
41769,عِظَة,وعظ
41770,عظة,وعظ
41771,عِظَم,عتم
41772,عِفَاء,عفو
41773,عِفَاءَة,عفو
41774,عفاءة,عفو
41775,عِفَار,عفر
41776,عِفَاص,عفص
41777,عفاص,عفص
41778,عِفَجَة,عفج
41779,عِفِرّ,عفر
41780,عِفِرِّين,عفر
41781,عفرين,عفر
41782,عِفِرِّيّ,عفر
41783,عفري,عفر
41784,عِفَّة,عفف
41785,عِفْج,عفج
41786,عِفْر,عفر
41787,عِفْرَاة,عفر
41788,عِفْرِيَة,عفر
41789,عفرية,عفر
41790,عِقَاء,عقو
41791,عقاء,عقو
41792,عِقَاب,عقب
41793,عِقَاص,عقص
41794,عقاص,عقص
41795,عِقَاق,عقق
41796,عِقَال,عقل
41797,عِقَص,عقص
41798,عِقَّان,عقق
41799,عقان,عقق
41800,عِقِّيص,عقص
41801,عقيص,عقص
41802,عِقْبَان,عقب
41803,عقبان,عقب
41804,عِقْد,عقد
41805,عِقْصَة,عقص
41806,عِقْي,عقي
41807,عِقْيَان,عقي
41808,عقيان,عقي
41809,عِكَاء,عكو
41810,عكاء,عكو
41811,عِكَاس,عكس
41812,عكاس,عكس
41813,عِكَاك,عكك
41814,عكاك,عكك
41815,عِكَال,عكل
41816,عكال,عكل
41817,عِكَام,عكم
41818,عِكْر,عكر
41819,عِكْل,عكل
41820,عِكْم,عكم
41821,عِلاَب,علب
41822,علاب,علب
41823,عِلاَج,علج
41824,علاج,علج
41825,عِلاَط,علط
41826,علاط,علط
41827,عِلاَف,علف
41828,عِلاَقَة,علق
41829,عِلاَل,علل
41830,علال,علل
41831,عِلاَوَة,علو
41832,علاوة,علو
41833,عِلاَّت,علل
41834,عِليَة,علو
41835,عِلَل,علل
41836,عِلَّة,علل
41837,عِلَّوْز,علز
41838,علوز,علز
41839,عِلَّوْص,علص
41840,علوص,علص
41841,عِلِّيّ,علو
41842,عِلِّيَّة,علو
41843,عِلِّيُّون,علو
41844,عليون,علو
41845,عِلْب,علب
41846,عِلْبَاء,علب
41847,علباء,علب
41848,عِلْج,علج
41849,عِلْف,علف
41850,عِلْق,علق
41851,عِلْقَة,علق
41852,عِلْك,علك
41853,عِلْم,علم
41854,عِلْو,علو
41855,عِلْوَة,علو
41856,عِمَاد,عمد
41857,عماد,عمد
41858,عِمَادَة,عمد
41859,عمادة,عمد
41860,عِمَارَة,عمر
41861,عِمَالَة,عمل
41862,عِمَامَة,عمم
41863,عمامة,عمم
41864,عِمَّة,عمم
41865,عِنَاج,عنج
41866,عناج,عنج
41867,عِنَادِيَّة,عند
41868,عنادية,عند
41869,عِنَاس,عنس
41870,عناس,عنس
41871,عِنَان,عنن
41872,عِنَايَة,عني
41873,عناية,عني
41874,عِنَب,عنب
41875,عنب,عنب
41876,عِنِّين,عنن
41877,عنين,عنن
41878,عِنْدِيّة,عند
41879,عندية,عند
41880,عِنْك,عنك
41881,عِنْو,عنو
41882,عِهَاد,عهد
41883,عهاد,عهد
41884,عِهَادَة,عهد
41885,عهادة,عهد
41886,عِهْر,عهر
41887,عِهْن,عهن
41888,عِوَج,عوج
41889,عِوَض,عوض
41890,عِوَق,عوق
41891,عِوَل,عول
41892,عِيد,عود
41893,عيد,عود
41894,عِيدَان,عود
41895,عيدان,عود
41896,عِيشَة,عيش
41897,عيشة,عيش
41898,عِيص,عيص
41899,عيص,عيص
41900,عِيط,عيط
41901,عِين,عين
41902,عِينَة,عين
41903,عِيَاب,عيب
41904,عِيَاج,عوج
41905,عياج,عوج
41906,عِيَادَة,عود
41907,عيادة,عود
41908,عِيَاذ,عوذ
41909,عياذ,عوذ
41910,عِيَار,عير
41911,عِيَارَات,عير
41912,عيارات,عير
41913,عِيَاسَة,عوس
41914,عياسة,عوس
41915,عِيَاص,عيص
41916,عياص,عيص
41917,عِيَاط,عيط
41918,عِيَاف,عيف
41919,عياف,عيف
41920,عِيَافَة,عيف
41921,عيافة,عيف
41922,عِيَال,عول
41923,عيال,عول
41924,عِيَام,عيم
41925,عِيَانَة,عين
41926,عيانة,عين
41927,عِيَب,عيب
41928,عِيَم,عيم
41929,عِيّ,عيي
41930,عِيْر,عير
41931,عِيْس,عيس
41932,عيس,عيس
41933,عِيْشَة,عيش
41934,عِيْفَة,عيف
41935,عِيْمَة,عيم
41936,عِيْنَة,عين
41937,غَائِرَة,غور
41938,غائرة,غور
41939,غَائِط,غوط
41940,غائط,غوط
41941,غَائِل,غول
41942,غائل,غول
41943,غَائِلَة,غول
41944,غائلة,غول
41945,غَاب,غيب
41946,غاب,غيب
41947,غَابَات,غيب
41948,غابات,غيب
41949,غَابَة,غيب
41950,غابة,غيب
41951,غَابِر,غبر
41952,غابر,غبر
41953,غَادَة,غيد
41954,غادة,غيد
41955,غَادِيَة,غدو
41956,غادية,غدو
41957,غَاذِيَة,غذو
41958,غاذية,غذو
41959,غَاذّ,غذذ
41960,غاذ,غذذ
41961,غَاذَّة,غذذ
41962,غاذة,غذذ
41963,غَار,غور
41964,غار,غور
41965,غَارَان,غور
41966,غاران,غور
41967,غَارَة,غور
41968,غارة,غور
41969,غَارِب,غرب
41970,غارب,غرب
41971,غَارِبَان,غرب
41972,غاربان,غرب
41973,غَارِض,غرض
41974,غارض,غرض
41975,غَارِق,غرق
41976,غارق,غرق
41977,غَارِم,غرم
41978,غارم,غرم
41979,غَارّ,غرر
41980,غار,غرر
41981,غَاز,غاز
41982,غاز,غاز
41983,غَازُوزَة,غاز
41984,غازوزة,غاز
41985,غَاسُول,غسل
41986,غاسول,غسل
41987,غَاسِق,غسق
41988,غاسق,غسق
41989,غَاشِم,غشم
41990,غاشم,غشم
41991,غَاشِيَة,غشي
41992,غاشية,غشي
41993,غَاشّ,غشش
41994,غاش,غشش
41995,غَاصّ,غصص
41996,غاص,غصص
41997,غَاضِر,غضر
41998,غاضر,غضر
41999,غَاضِف,غضف
42000,غاضف,غضف
42001,غَاضِيَة,غضو
42002,غاضية,غضو
42003,غَاط,غوط
42004,غاط,غوط
42005,غَاطِس,غطس
42006,غاطس,غطس
42007,غَاطِش,غطش
42008,غاطش,غطش
42009,غَاغَة,غوغ
42010,غاغة,غوغ
42011,غَاف,غيف
42012,غاف,غيف
42013,غَافِر,غفر
42014,غافر,غفر
42015,غَافِصَة,غفص
42016,غافصة,غفص
42017,غَاق,غيق
42018,غاق,غيق
42019,غَاقَة,غيق
42020,غاقة,غيق
42021,غَالٍ,غلو
42022,غال,غلو
42023,غَالِب,غلب
42024,غالب,غلب
42025,غَالِيَة,غلي
42026,غالية,غلي
42027,غَالّ,غلل
42028,غال,غلل
42029,غَالَّة,غلل
42030,غالة,غلل
42031,غَامِد,غمد
42032,غامد,غمد
42033,غَامِدَة,غمد
42034,غامدة,غمد
42035,غَامِر,غمر
42036,غامر,غمر
42037,غَامِض,غمض
42038,غامض,غمض
42039,غَامِق,غمق
42040,غامق,غمق
42041,غَامّ,غمم
42042,غام,غمم
42043,غَامَّة,غمم
42044,غامة,غمم
42045,غَانٍ,غني
42046,غان,غني
42047,غَانَة,غين
42048,غانة,غين
42049,غَانِم,غنم
42050,غانم,غنم
42051,غَانِيَة,غني
42052,غانية,غني
42053,غَاوٍ,غوي
42054,غاو,غوي
42055,غَاوِيَة,غوي
42056,غاوية,غوي
42057,غَاي,غيي
42058,غاي,غيي
42059,غَايَات,غيي
42060,غايات,غيي
42061,غَايَة,غيي
42062,غاية,غيي
42063,غَباً,غبو
42064,غبا,غبو
42065,غَبًا,غبو
42066,غَبَاء,غبي
42067,غباء,غبي
42068,غَبَائِث,غبث
42069,غبائث,غبث
42070,غَبَائِق,غبق
42071,غبائق,غبق
42072,غَبَارِين,غبر
42073,غبارين,غبر
42074,غَبَاقَى,غبق
42075,غباقى,غبق
42076,غَبَاوَة,غبي
42077,غباوة,غبي
42078,غَبَب,غبب
42079,غبب,غبب
42080,غَبَث,غبث
42081,غبث,غبث
42082,غَبَر,غبر
42083,غبر,غبر
42084,غَبَرَة,غبر
42085,غبرة,غبر
42086,غَبَس,غبس
42087,غبس,غبس
42088,غَبَش,غبش
42089,غبش,غبش
42090,غَبَص,غبص
42091,غبص,غبص
42092,غَبَن,غبن
42093,غبن,غبن
42094,غَبُوق,غبق
42095,غبوق,غبق
42096,غَبِر,غبر
42097,غَبِش,غبش
42098,غَبِشَة,غبش
42099,غبشة,غبش
42100,غَبِيب,غبب
42101,غبيب,غبب
42102,غَبِيبَة,غبب
42103,غبيبة,غبب
42104,غَبِيثَة,غبث
42105,غبيثة,غبث
42106,غَبِيط,غبط
42107,غبيط,غبط
42108,غَبِينَة,غبن
42109,غبينة,غبن
42110,غَبِيّ,غبي
42111,غبي,غبي
42112,غَبّ,غبب
42113,غب,غبب
42114,غَبْث,غبث
42115,غَبْثَاء,غبث
42116,غبثاء,غبث
42117,غَبْج,غبج
42118,غبج,غبج
42119,غَبْرَاء,غبر
42120,غبراء,غبر
42121,غَبْس,غبس
42122,غَبْسَاء,غبس
42123,غبساء,غبس
42124,غَبْش,غبش
42125,غَبْشَاء,غبش
42126,غبشاء,غبش
42127,غَبْصَاء,غبص
42128,غبصاء,غبص
42129,غَبْط,غبط
42130,غبط,غبط
42131,غَبْق,غبق
42132,غبق,غبق
42133,غَبْقَان,غبق
42134,غبقان,غبق
42135,غَبْقَى,غبق
42136,غبقى,غبق
42137,غَبْن,غبن
42138,غَبْوَة,غبي
42139,غبوة,غبي
42140,غَبْيَة,غبي
42141,غبية,غبي
42142,غَتَم,غتم
42143,غتم,غتم
42144,غَتّ,غتت
42145,غت,غتت
42146,غَتْم,غتم
42147,غَتْمَاء,غتم
42148,غتماء,غتم
42149,غَثًى,غثي
42150,غثى,غثي
42151,غَثَاثَة,غثث
42152,غثاثة,غثث
42153,غَثَر,غثر
42154,غثر,غثر
42155,غَثَرَة,غثر
42156,غثرة,غثر
42157,غَثَم,غثم
42158,غثم,غثم
42159,غَثَيَان,غثي
42160,غثيان,غثي
42161,غَثِيث,غثث
42162,غثيث,غثث
42163,غَثِيثَة,غثث
42164,غثيثة,غثث
42165,غَثّ,غثث
42166,غث,غثث
42167,غَثَّة,غثث
42168,غثة,غثث
42169,غَثْر,غثر
42170,غَثْرَاء,غثر
42171,غثراء,غثر
42172,غَثْرَة,غثر
42173,غَثْم,غثم
42174,غَثْمَاء,غثم
42175,غثماء,غثم
42176,غَثْمَة,غثم
42177,غثمة,غثم
42178,غَثْو,غثو
42179,غثو,غثو
42180,غَثْي,غثي
42181,غثي,غثي
42182,غَجَر,غجر
42183,غجر,غجر
42184,غَد,غدو
42185,غد,غدو
42186,غَدًا,غدو
42187,غدا,غدو
42188,غَدَاء,غدو
42189,غداء,غدو
42190,غَدَائِد,غدد
42191,غدائد,غدد
42192,غَدَائِر,غدر
42193,غدائر,غدر
42194,غَدَاة,غدو
42195,غداة,غدو
42196,غَدَارِ,غدر
42197,غدار,غدر
42198,غَدَد,غدد
42199,غدد,غدد
42200,غَدَر,غدر
42201,غدر,غدر
42202,غَدَرَان,غدر
42203,غدران,غدر
42204,غَدَرَة,غدر
42205,غدرة,غدر
42206,غَدَف,غدف
42207,غدف,غدف
42208,غَدَفَة,غدف
42209,غدفة,غدف
42210,غَدَق,غدق
42211,غدق,غدق
42212,غَدَن,غدن
42213,غدن,غدن
42214,غَدَوَات,غدو
42215,غدوات,غدو
42216,غَدَوْدَن,غدن
42217,غدودن,غدن
42218,غَدُور,غدر
42219,غدور,غدر
42220,غَدُورَة,غدر
42221,غدورة,غدر
42222,غَدِر,غدر
42223,غَدِق,غدق
42224,غَدِير,غدر
42225,غدير,غدر
42226,غَدِيرَة,غدر
42227,غديرة,غدر
42228,غَدّ,غدد
42229,غد,غدد
42230,غَدَّار,غدر
42231,غَدَّارَة,غدر
42232,غدارة,غدر
42233,غَدْر,غدر
42234,غَدْرَاء,غدر
42235,غدراء,غدر
42236,غَدْرَة,غدر
42237,غَدْف,غدف
42238,غَدْق,غدق
42239,غَدْو,غدو
42240,غدو,غدو
42241,غَدْيَا,غدو
42242,غديا,غدو
42243,غَدْيَان,غدو
42244,غديان,غدو
42245,غَدْيَانَة,غدو
42246,غديانة,غدو
42247,غَذَم,غذم
42248,غذم,غذم
42249,غَذَمَة,غذم
42250,غذمة,غذم
42251,غَذَوَان,غذو
42252,غذوان,غذو
42253,غَذَوِيّ,غذو
42254,غذوي,غذو
42255,غَذِيذَة,غذذ
42256,غذيذة,غذذ
42257,غَذِيرَة,غذر
42258,غذيرة,غذر
42259,غَذّ,غذذ
42260,غذ,غذذ
42261,غَذْم,غذم
42262,غَذْو,غذو
42263,غذو,غذو
42264,غَرًا,غرو
42265,غرا,غرو
42266,غَرَا,غرو
42267,غَرَائِر,غرر
42268,غرائر,غرر
42269,غَرَائِز,غرز
42270,غرائز,غرز
42271,غَرَائِس,غرس
42272,غرائس,غرس
42273,غَرَابَة,غرب
42274,غرابة,غرب
42275,غَرَاة,غرو
42276,غراة,غرو
42277,غَرَاد,غرد
42278,غراد,غرد
42279,غَرَارَة,غرر
42280,غرارة,غرر
42281,غَرَاضَة,غرض
42282,غراضة,غرض
42283,غَرَام,غرم
42284,غرام,غرم
42285,غَرَامَة,غرم
42286,غرامة,غرم
42287,غَرَب,غرب
42288,غرب,غرب
42289,غَرَث,غرث
42290,غرث,غرث
42291,غَرَد,غرد
42292,غرد,غرد
42293,غَرَر,غرر
42294,غرر,غرر
42295,غَرَز,غرز
42296,غرز,غرز
42297,غَرَض,غرض
42298,غرض,غرض
42299,غَرَف,غرف
42300,غرف,غرف
42301,غَرَق,غرق
42302,غرق,غرق
42303,غَرَل,غرل
42304,غرل,غرل
42305,غَرَن,غرن
42306,غرن,غرن
42307,غَرَوَانِيّ,غرو
42308,غرواني,غرو
42309,غَرُور,غرر
42310,غرور,غرر
42311,غَرُوف,غرف
42312,غروف,غرف
42313,غَرِد,غرد
42314,غَرِض,غرض
42315,غَرِق,غرق
42316,غَرِقَة,غرق
42317,غرقة,غرق
42318,غَرِل,غرل
42319,غَرِن,غرن
42320,غَرِيب,غرب
42321,غريب,غرب
42322,غَرِيبَة,غرب
42323,غريبة,غرب
42324,غَرِير,غرر
42325,غرير,غرر
42326,غَرِيزَة,غرز
42327,غريزة,غرز
42328,غَرِيس,غرس
42329,غريس,غرس
42330,غَرِيسَة,غرس
42331,غريسة,غرس
42332,غَرِيض,غرض
42333,غريض,غرض
42334,غَرِيضَة,غرض
42335,غريضة,غرض
42336,غَرِيف,غرف
42337,غريف,غرف
42338,غَرِيفَة,غرف
42339,غريفة,غرف
42340,غَرِيق,غرق
42341,غريق,غرق
42342,غَرِيم,غرم
42343,غريم,غرم
42344,غَرِين,غرن
42345,غرين,غرن
42346,غَرِيّ,غرو
42347,غري,غرو
42348,غَرّ,غرر
42349,غر,غرر
42350,غَرَّاء,غرر
42351,غراء,غرر
42352,غَرَّاف,غرف
42353,غراف,غرف
42354,غَرْب,غرب
42355,غَرْبَة,غرب
42356,غربة,غرب
42357,غَرْبِيّ,غرب
42358,غربي,غرب
42359,غَرْثَان,غرث
42360,غرثان,غرث
42361,غَرْثَى,غرث
42362,غرثى,غرث
42363,غَرْد,غرد
42364,غَرْز,غرز
42365,غَرْس,غرس
42366,غرس,غرس
42367,غَرْض,غرض
42368,غَرْف,غرف
42369,غَرْفَة,غرف
42370,غرفة,غرف
42371,غَرْق,غرق
42372,غَرْلاَء,غرل
42373,غرلاء,غرل
42374,غَرْو,غرو
42375,غرو,غرو
42376,غَرْوَى,غرو
42377,غروى,غرو
42378,غَزَاة,غزو
42379,غزاة,غزو
42380,غَزَارَة,غزر
42381,غزارة,غزر
42382,غَزَال,غزل
42383,غزال,غزل
42384,غَزَالاَت,غزل
42385,غزالات,غزل
42386,غَزَالَة,غزل
42387,غزالة,غزل
42388,غَزَز,غزز
42389,غزز,غزز
42390,غَزَل,غزل
42391,غزل,غزل
42392,غَزَوَات,غزو
42393,غزوات,غزو
42394,غَزَوَان,غزو
42395,غزوان,غزو
42396,غَزِل,غزل
42397,غَزِير,غزر
42398,غزير,غزر
42399,غَزِيرَة,غزر
42400,غزيرة,غزر
42401,غَزَّال,غزل
42402,غَزَّالَة,غزل
42403,غَزْر,غزر
42404,غزر,غزر
42405,غَزْل,غزل
42406,غَزْو,غزو
42407,غزو,غزو
42408,غَزْوَة,غزو
42409,غزوة,غزو
42410,غَسًا,غسو
42411,غسا,غسو
42412,غَسَاق,غسق
42413,غساق,غسق
42414,غَسَر,غسر
42415,غسر,غسر
42416,غَسَق,غسق
42417,غسق,غسق
42418,غَسَقَان,غسق
42419,غسقان,غسق
42420,غَسَم,غسم
42421,غسم,غسم
42422,غَسُول,غسل
42423,غسول,غسل
42424,غَسِر,غسر
42425,غَسِيل,غسل
42426,غسيل,غسل
42427,غَسّ,غسس
42428,غس,غسس
42429,غَسَّاق,غسق
42430,غَسَّالَة,غسل
42431,غسالة,غسل
42432,غَسَّان,غسن
42433,غسان,غسن
42434,غَسَّانِيّ,غسن
42435,غساني,غسن
42436,غَسُّول,غسل
42437,غَسْر,غسر
42438,غَسْق,غسق
42439,غَسْل,غسل
42440,غسل,غسل
42441,غَسْن,غسن
42442,غسن,غسن
42443,غَشًا,غشي
42444,غشا,غشي
42445,غَشَاوَة,غشو
